LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,FULL_SCHOOL_ID
2017-18,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,Leaders,High Poverty,4.0,4.0,100,7612560.0
2017-18,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,Teachers,High Poverty,63.0,56.0,89,7612560.0
2017-18,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,Teachers,Total,63.0,56.0,89,7612560.0
2017-18,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,Leaders,Low Poverty,6.0,0.0,0,7614560.0
2017-18,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,Teachers,Low Poverty,128.7,63.5,49,7614560.0
2017-18,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,Teachers,Total,128.7,63.5,49,7614560.0
2017-18,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,Leaders,High Poverty,3.0,0.0,0,7610504.0
2017-18,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,Teachers,High Poverty,40.6,26.0,64,7610504.0
2017-18,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,Teachers,Total,40.6,26.0,64,7610504.0
2017-18,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,Leaders,High Poverty,2.0,1.0,50,7610103.0
2017-18,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,Teachers,High Poverty,42.2,26.0,62,7610103.0
2017-18,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,Teachers,Total,42.2,26.0,62,7610103.0
2017-18,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,Leaders,High Poverty,2.0,0.0,0,7610207.0
2017-18,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,Teachers,High Poverty,17.0,13.0,76,7610207.0
2017-18,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,Teachers,Total,17.0,13.0,76,7610207.0
2017-18,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,7615562.0
2017-18,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,Teachers,High Poverty,27.1,10.0,37,7615562.0
2017-18,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,Teachers,Total,27.1,10.0,37,7615562.0
2017-18,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,0.0,0,7611063.0
2017-18,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,Teachers,High Poverty,41.0,19.0,46,7611063.0
2017-18,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,Teachers,Total,41.0,19.0,46,7611063.0
2017-18,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,Leaders,Low Poverty,4.0,2.0,50,7611563.0
2017-18,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,Teachers,Low Poverty,76.0,35.0,46,7611563.0
2017-18,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,Teachers,Total,76.0,35.0,46,7611563.0
2017-18,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,2.0,100,7612563.0
2017-18,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,Teachers,Low Poverty,54.8,19.8,36,7612563.0
2017-18,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,Teachers,Total,54.8,19.8,36,7612563.0
2017-18,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,Leaders,High Poverty,2.0,1.0,50,7611418.0
2017-18,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,Teachers,High Poverty,18.9,17.0,90,7611418.0
2017-18,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,Teachers,Total,18.9,17.0,90,7611418.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,Leaders,High Poverty,5.0,4.0,80,7610212.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,Teachers,High Poverty,88.0,70.0,80,7610212.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,Teachers,Total,88.0,70.0,80,7610212.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,Leaders,High Poverty,4.0,3.0,75,7610213.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,Teachers,High Poverty,34.0,26.0,76,7610213.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,Teachers,Total,34.0,26.0,76,7610213.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION,ATLANTA PUBLIC SCHOOLS,KIPP VISION,Leaders,High Poverty,3.0,3.0,100,7610122.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION,ATLANTA PUBLIC SCHOOLS,KIPP VISION,Teachers,High Poverty,27.0,26.0,96,7610122.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION,ATLANTA PUBLIC SCHOOLS,KIPP VISION,Teachers,Total,27.0,26.0,96,7610122.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,Leaders,High Poverty,4.0,3.0,75,7610214.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,Teachers,High Poverty,30.3,24.3,80,7610214.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,Teachers,Total,30.3,24.3,80,7610214.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,Leaders,High Poverty,3.0,2.0,67,7610605.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,Teachers,High Poverty,30.0,21.0,70,7610605.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,Teachers,Total,30.0,21.0,70,7610605.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,7611064.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,Teachers,High Poverty,38.0,24.0,63,7611064.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,Teachers,Total,38.0,24.0,63,7611064.0
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI,ATLANTA PUBLIC SCHOOLS,KINDEZI,Leaders,High Poverty,4.5,3.5,78,7610123.0
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI,ATLANTA PUBLIC SCHOOLS,KINDEZI,Teachers,High Poverty,59.0,42.0,71,7610123.0
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI,ATLANTA PUBLIC SCHOOLS,KINDEZI,Teachers,Total,59.0,42.0,71,7610123.0
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,Leaders,High Poverty,5.0,5.0,100,7611417.0
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,Teachers,High Poverty,78.0,74.0,95,7611417.0
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,Teachers,Total,78.0,74.0,95,7611417.0
2017-18,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,Leaders,High Poverty,4.0,0.0,0,7610373.0
2017-18,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,Teachers,High Poverty,54.2,27.1,50,7610373.0
2017-18,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,Teachers,Total,54.2,27.1,50,7610373.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,Leaders,Not Applicable,3.0,2.0,67,7610115.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,Teachers,Total,31.0,21.0,68,7610115.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,Leaders,High Poverty,4.0,3.0,75,7610215.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,Teachers,High Poverty,36.0,34.0,94,7610215.0
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,Teachers,Total,36.0,34.0,94,7610215.0
2017-18,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,7612564.0
2017-18,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,Teachers,Low Poverty,43.2,10.3,24,7612564.0
2017-18,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,Teachers,Total,43.2,10.3,24,7612564.0
2017-18,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,Leaders,High Poverty,4.0,2.0,50,7610173.0
2017-18,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,Teachers,High Poverty,49.8,18.0,36,7610173.0
2017-18,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,Teachers,Total,49.8,18.0,36,7610173.0
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,0.0,0,7614063.0
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,Teachers,High Poverty,40.7,16.7,41,7614063.0
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,Teachers,Total,40.7,16.7,41,7614063.0
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",Leaders,High Poverty,6.0,1.5,25,7610186.0
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",Teachers,High Poverty,118.3,73.3,62,7610186.0
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",Teachers,Total,118.3,73.3,62,7610186.0
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,Leaders,High Poverty,8.0,3.0,38,7610182.0
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,Teachers,High Poverty,144.3,82.1,57,7610182.0
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,Teachers,Total,144.3,82.1,57,7610182.0
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,Leaders,High Poverty,2.0,0.0,0,7611414.0
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,Teachers,High Poverty,56.9,34.2,60,7611414.0
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,Teachers,Total,56.9,34.2,60,7611414.0
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,Leaders,High Poverty,3.0,2.0,67,7610513.0
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,Teachers,High Poverty,50.7,36.7,72,7610513.0
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,Teachers,Total,50.7,36.7,72,7610513.0
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,3.0,100,7611664.0
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,Teachers,Low Poverty,58.5,18.5,32,7611664.0
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,Teachers,Total,58.5,18.5,32,7611664.0
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,Leaders,Low Poverty,6.0,1.0,17,7610192.0
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,Teachers,Low Poverty,159.2,94.1,59,7610192.0
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,Teachers,Total,159.2,94.1,59,7610192.0
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,Leaders,High Poverty,3.0,1.0,33,7610101.0
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,Teachers,High Poverty,51.6,25.0,48,7610101.0
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,Teachers,Total,51.6,25.0,48,7610101.0
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,2.0,100,7610296.0
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,Teachers,High Poverty,39.3,25.0,64,7610296.0
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,Teachers,Total,39.3,25.0,64,7610296.0
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,7613065.0
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,Teachers,High Poverty,39.6,24.0,61,7613065.0
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,Teachers,Total,39.6,24.0,61,7613065.0
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,Leaders,High Poverty,2.0,2.0,100,7610288.0
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,Teachers,High Poverty,38.0,33.0,87,7610288.0
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,Teachers,Total,38.0,33.0,87,7610288.0
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,7611066.0
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,Teachers,Low Poverty,55.0,19.0,35,7611066.0
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,Teachers,Total,55.0,19.0,35,7611066.0
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,Leaders,High Poverty,0.1,0.0,0,7610306.0
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,Teachers,High Poverty,20.2,17.6,87,7610306.0
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,Teachers,Total,20.2,17.6,87,7610306.0
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,7613566.0
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,Teachers,High Poverty,37.7,19.4,51,7613566.0
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,Teachers,Total,37.7,19.4,51,7613566.0
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,Leaders,High Poverty,1.0,0.0,0,7614066.0
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,Teachers,High Poverty,44.0,27.0,61,7614066.0
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,Teachers,Total,44.0,27.0,61,7614066.0
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,1.0,33,7611567.0
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,Teachers,Low Poverty,65.3,20.3,31,7611567.0
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,Teachers,Total,65.3,20.3,31,7611567.0
2017-18,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,Leaders,High Poverty,4.0,1.0,25,7611412.0
2017-18,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,Teachers,High Poverty,93.8,52.3,56,7611412.0
2017-18,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,Teachers,Total,93.8,52.3,56,7611412.0
2017-18,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,2.0,100,7610116.0
2017-18,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,Teachers,Low Poverty,47.2,18.3,39,7610116.0
2017-18,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,Teachers,Total,47.2,18.3,39,7610116.0
2017-18,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,Leaders,Low Poverty,5.0,3.0,60,7613067.0
2017-18,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,Teachers,Low Poverty,102.0,43.0,42,7613067.0
