LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,MATCH_TYPE,SCORE
2017-18,CHEROKEE COUNTY,JOHNSTON ELEMENTARY SCHOOL,CHEROKEE COUNTY,JOHNSTON ELEMENTARY SCHOOL,Teachers,Low Poverty,41,17,41,6280182,PERFECT,100
2017-18,CHEROKEE COUNTY,JOHNSTON ELEMENTARY SCHOOL,CHEROKEE COUNTY,JOHNSTON ELEMENTARY SCHOOL,Teachers,Total,41,17,41,6280182,PERFECT,100
2017-18,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,Leaders,Low Poverty,3,0,0,6280203,PERFECT,100
2017-18,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,Teachers,Low Poverty,73,15,21,6280203,PERFECT,100
2017-18,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,Teachers,Total,73,15,21,6280203,PERFECT,100
2017-18,CHEROKEE COUNTY,LITTLE RIVER ELEM.,CHEROKEE COUNTY,LITTLE RIVER ELEM.,Leaders,Low Poverty,4,1,25,6280309,PERFECT,100
2017-18,CHEROKEE COUNTY,LITTLE RIVER ELEM.,CHEROKEE COUNTY,LITTLE RIVER ELEM.,Teachers,Low Poverty,87,29,33,6280309,PERFECT,100
2017-18,CHEROKEE COUNTY,LITTLE RIVER ELEM.,CHEROKEE COUNTY,LITTLE RIVER ELEM.,Teachers,Total,87,29,33,6280309,PERFECT,100
2017-18,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,Leaders,Low Poverty,3,1,33,6285052,PERFECT,100
2017-18,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,Teachers,Low Poverty,47,6,13,6285052,PERFECT,100
2017-18,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,Teachers,Total,47,6,13,6285052,PERFECT,100
2017-18,CHEROKEE COUNTY,MILL CREEK MIDDLE SCHOOL,CHEROKEE COUNTY,MILL CREEK MIDDLE SCHOOL,Leaders,Low Poverty,4,0,0,6280113,PERFECT,100
2017-18,CHEROKEE COUNTY,MILL CREEK MIDDLE SCHOOL,CHEROKEE COUNTY,MILL CREEK MIDDLE SCHOOL,Teachers,Low Poverty,98.8,40.6,41,6280113,PERFECT,100
2017-18,CHEROKEE COUNTY,MILL CREEK MIDDLE SCHOOL,CHEROKEE COUNTY,MILL CREEK MIDDLE SCHOOL,Teachers,Total,98.8,40.6,41,6280113,PERFECT,100
2017-18,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,Leaders,Low Poverty,1,0,0,6280190,PERFECT,100
2017-18,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,Teachers,Low Poverty,33.6,15,45,6280190,PERFECT,100
2017-18,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,Teachers,Total,33.6,15,45,6280190,PERFECT,100
2017-18,CHEROKEE COUNTY,OAK GROVE ELEMENTARY SCHOOL,CHEROKEE COUNTY,OAK GROVE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6282054,PERFECT,100
2017-18,CHEROKEE COUNTY,OAK GROVE ELEMENTARY SCHOOL,CHEROKEE COUNTY,OAK GROVE ELEMENTARY SCHOOL,Teachers,Total,40.3,10,25,6282054,PERFECT,100
2017-18,CHEROKEE COUNTY,R. M. MOORE ELEMENTARY SCHOOL,CHEROKEE COUNTY,R. M. MOORE ELEMENTARY SCHOOL,Leaders,Not Applicable,1,0,0,6280198,PERFECT,100
2017-18,CHEROKEE COUNTY,R. M. MOORE ELEMENTARY SCHOOL,CHEROKEE COUNTY,R. M. MOORE ELEMENTARY SCHOOL,Teachers,Total,30.4,5,16,6280198,PERFECT,100
2017-18,CHEROKEE COUNTY,RIVER RIDGE HIGH SCHOOL,CHEROKEE COUNTY,RIVER RIDGE HIGH SCHOOL,Leaders,Low Poverty,4.5,3.5,78,6280115,PERFECT,100
2017-18,CHEROKEE COUNTY,RIVER RIDGE HIGH SCHOOL,CHEROKEE COUNTY,RIVER RIDGE HIGH SCHOOL,Teachers,Low Poverty,196,135.3,69,6280115,PERFECT,100
2017-18,CHEROKEE COUNTY,RIVER RIDGE HIGH SCHOOL,CHEROKEE COUNTY,RIVER RIDGE HIGH SCHOOL,Teachers,Total,196,135.3,69,6280115,PERFECT,100
2017-18,CHEROKEE COUNTY,SEQUOYAH HIGH SCHOOL,CHEROKEE COUNTY,SEQUOYAH HIGH SCHOOL,Leaders,Low Poverty,4.5,2,44,6280191,PERFECT,100
2017-18,CHEROKEE COUNTY,SEQUOYAH HIGH SCHOOL,CHEROKEE COUNTY,SEQUOYAH HIGH SCHOOL,Teachers,Low Poverty,252.1,189.8,75,6280191,PERFECT,100
2017-18,CHEROKEE COUNTY,SEQUOYAH HIGH SCHOOL,CHEROKEE COUNTY,SEQUOYAH HIGH SCHOOL,Teachers,Total,252.1,189.8,75,6280191,PERFECT,100
2017-18,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6280193,PERFECT,100
2017-18,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,Teachers,Low Poverty,47.3,10,21,6280193,PERFECT,100
2017-18,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,Teachers,Total,47.3,10,21,6280193,PERFECT,100
2017-18,CHEROKEE COUNTY,TEASLEY MIDDLE SCHOOL,CHEROKEE COUNTY,TEASLEY MIDDLE SCHOOL,Leaders,Not Applicable,4,2,50,6280287,PERFECT,100
2017-18,CHEROKEE COUNTY,TEASLEY MIDDLE SCHOOL,CHEROKEE COUNTY,TEASLEY MIDDLE SCHOOL,Teachers,Total,121.5,43.5,36,6280287,PERFECT,100
2017-18,CHEROKEE COUNTY,"WILLIAM G. HASTY, SR. ELEMENTARY SCHOOL",CHEROKEE COUNTY,"WILLIAM G. HASTY, SR. ELEMENTARY SCHOOL",Leaders,Not Applicable,3,1,33,6280105,PERFECT,100
2017-18,CHEROKEE COUNTY,"WILLIAM G. HASTY, SR. ELEMENTARY SCHOOL",CHEROKEE COUNTY,"WILLIAM G. HASTY, SR. ELEMENTARY SCHOOL",Teachers,Total,82.3,29,35,6280105,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,Leaders,Low Poverty,3,0,0,6280104,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,Teachers,Low Poverty,70,14,20,6280104,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,Teachers,Total,70,14,20,6280104,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK HIGH SCHOOL,CHEROKEE COUNTY,WOODSTOCK HIGH SCHOOL,Leaders,Low Poverty,5.5,3.5,64,6280197,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK HIGH SCHOOL,CHEROKEE COUNTY,WOODSTOCK HIGH SCHOOL,Teachers,Low Poverty,224.8,142,63,6280197,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK HIGH SCHOOL,CHEROKEE COUNTY,WOODSTOCK HIGH SCHOOL,Teachers,Total,224.8,142,63,6280197,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK MIDDLE SCHOOL,CHEROKEE COUNTY,WOODSTOCK MIDDLE SCHOOL,Leaders,Low Poverty,3,2,67,6280297,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK MIDDLE SCHOOL,CHEROKEE COUNTY,WOODSTOCK MIDDLE SCHOOL,Teachers,Low Poverty,92,42,46,6280297,PERFECT,100
2017-18,CHEROKEE COUNTY,WOODSTOCK MIDDLE SCHOOL,CHEROKEE COUNTY,WOODSTOCK MIDDLE SCHOOL,Teachers,Total,92,42,46,6280297,PERFECT,100
2017-18,CHICKAMAUGA CITY,CHICKAMAUGA ELEMENTARY SCHOOL,CHICKAMAUGA CITY,CHICKAMAUGA ELEMENTARY SCHOOL,Leaders,Low Poverty,1.5,0.5,33,7691050,PERFECT,100
2017-18,CHICKAMAUGA CITY,CHICKAMAUGA ELEMENTARY SCHOOL,CHICKAMAUGA CITY,CHICKAMAUGA ELEMENTARY SCHOOL,Teachers,Low Poverty,33.5,8.5,25,7691050,PERFECT,100
2017-18,CHICKAMAUGA CITY,CHICKAMAUGA ELEMENTARY SCHOOL,CHICKAMAUGA CITY,CHICKAMAUGA ELEMENTARY SCHOOL,Teachers,Total,33.5,8.5,25,7691050,PERFECT,100
2017-18,CHICKAMAUGA CITY,GORDON LEE HIGH SCHOOL,CHICKAMAUGA CITY,GORDON LEE HIGH SCHOOL,Leaders,Low Poverty,2,2,100,7690211,PERFECT,100
2017-18,CHICKAMAUGA CITY,GORDON LEE HIGH SCHOOL,CHICKAMAUGA CITY,GORDON LEE HIGH SCHOOL,Teachers,Low Poverty,30,12.6,42,7690211,PERFECT,100
2017-18,CHICKAMAUGA CITY,GORDON LEE HIGH SCHOOL,CHICKAMAUGA CITY,GORDON LEE HIGH SCHOOL,Teachers,Total,30,12.6,42,7690211,PERFECT,100
2017-18,CHICKAMAUGA CITY,GORDON LEE MIDDLE SCHOOL,CHICKAMAUGA CITY,GORDON LEE MIDDLE SCHOOL,Leaders,Low Poverty,1.5,0,0,7690111,PERFECT,100
2017-18,CHICKAMAUGA CITY,GORDON LEE MIDDLE SCHOOL,CHICKAMAUGA CITY,GORDON LEE MIDDLE SCHOOL,Teachers,Low Poverty,20,1,5,7690111,PERFECT,100
2017-18,CHICKAMAUGA CITY,GORDON LEE MIDDLE SCHOOL,CHICKAMAUGA CITY,GORDON LEE MIDDLE SCHOOL,Teachers,Total,20,1,5,7690111,PERFECT,100
2017-18,CLARKE COUNTY,ALPS ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,ALPS ROAD ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6290105,PERFECT,100
2017-18,CLARKE COUNTY,ALPS ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,ALPS ROAD ELEMENTARY SCHOOL,Teachers,Total,38,22.5,59,6290105,PERFECT,100
2017-18,CLARKE COUNTY,BARNETT SHOALS ELEMENTARY SCHOOL,CLARKE COUNTY,BARNETT SHOALS ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6292056,PERFECT,100
2017-18,CLARKE COUNTY,BARNETT SHOALS ELEMENTARY SCHOOL,CLARKE COUNTY,BARNETT SHOALS ELEMENTARY SCHOOL,Teachers,Total,52,21,40,6292056,PERFECT,100
2017-18,CLARKE COUNTY,BARROW ELEMENTARY SCHOOL,CLARKE COUNTY,BARROW ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6293056,PERFECT,100
2017-18,CLARKE COUNTY,BARROW ELEMENTARY SCHOOL,CLARKE COUNTY,BARROW ELEMENTARY SCHOOL,Teachers,Total,63,29.5,47,6293056,PERFECT,100
2017-18,CLARKE COUNTY,BURNEY-HARRIS-LYONS MIDDLE SCHOOL,CLARKE COUNTY,BURNEY-HARRIS-LYONS MIDDLE SCHOOL,Leaders,Not Applicable,2,2,100,6290296,PERFECT,100
2017-18,CLARKE COUNTY,BURNEY-HARRIS-LYONS MIDDLE SCHOOL,CLARKE COUNTY,BURNEY-HARRIS-LYONS MIDDLE SCHOOL,Teachers,Total,54,31,57,6290296,PERFECT,100
2017-18,CLARKE COUNTY,CEDAR SHOALS HIGH SCHOOL,CLARKE COUNTY,CEDAR SHOALS HIGH SCHOOL,Leaders,Not Applicable,3,3,100,6290102,PERFECT,100
2017-18,CLARKE COUNTY,CEDAR SHOALS HIGH SCHOOL,CLARKE COUNTY,CEDAR SHOALS HIGH SCHOOL,Teachers,Total,125,77,62,6290102,PERFECT,100
2017-18,CLARKE COUNTY,CHASE STREET ELEMENTARY SCHOOL,CLARKE COUNTY,CHASE STREET ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6295056,PERFECT,100
2017-18,CLARKE COUNTY,CHASE STREET ELEMENTARY SCHOOL,CLARKE COUNTY,CHASE STREET ELEMENTARY SCHOOL,Teachers,Total,51.5,17,33,6295056,PERFECT,100
2017-18,CLARKE COUNTY,CLARKE CENTRAL HIGH SCHOOL,CLARKE COUNTY,CLARKE CENTRAL HIGH SCHOOL,Leaders,Not Applicable,4,1,25,6295556,PERFECT,100
2017-18,CLARKE COUNTY,CLARKE CENTRAL HIGH SCHOOL,CLARKE COUNTY,CLARKE CENTRAL HIGH SCHOOL,Teachers,Total,140.5,76.5,54,6295556,PERFECT,100
2017-18,CLARKE COUNTY,CLARKE MIDDLE SCHOOL,CLARKE COUNTY,CLARKE MIDDLE SCHOOL,Leaders,Not Applicable,1.5,0.5,33,6291058,PERFECT,100
2017-18,CLARKE COUNTY,CLARKE MIDDLE SCHOOL,CLARKE COUNTY,CLARKE MIDDLE SCHOOL,Teachers,Total,65.5,31,47,6291058,PERFECT,100
2017-18,CLARKE COUNTY,CLASSIC CITY HIGH SCHOOL,CLARKE COUNTY,CLASSIC CITY HIGH SCHOOL,Leaders,Not Applicable,1,0,0,6290104,PERFECT,100
2017-18,CLARKE COUNTY,CLASSIC CITY HIGH SCHOOL,CLARKE COUNTY,CLASSIC CITY HIGH SCHOOL,Teachers,Total,12.5,5.5,44,6290104,PERFECT,100
2017-18,CLARKE COUNTY,CLEVELAND ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,CLEVELAND ROAD ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6290191,PERFECT,100
2017-18,CLARKE COUNTY,CLEVELAND ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,CLEVELAND ROAD ELEMENTARY SCHOOL,Teachers,Total,33.5,19,57,6290191,PERFECT,100
2017-18,CLARKE COUNTY,COILE MIDDLE SCHOOL,CLARKE COUNTY,COILE MIDDLE SCHOOL,Leaders,Not Applicable,2,1.5,75,6290196,PERFECT,100
2017-18,CLARKE COUNTY,COILE MIDDLE SCHOOL,CLARKE COUNTY,COILE MIDDLE SCHOOL,Teachers,Total,55,30,55,6290196,PERFECT,100
2017-18,CLARKE COUNTY,FOWLER DRIVE ELEMENTARY SCHOOL,CLARKE COUNTY,FOWLER DRIVE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0.5,25,6293058,PERFECT,100
2017-18,CLARKE COUNTY,FOWLER DRIVE ELEMENTARY SCHOOL,CLARKE COUNTY,FOWLER DRIVE ELEMENTARY SCHOOL,Teachers,Total,45.5,20.5,45,6293058,PERFECT,100
2017-18,CLARKE COUNTY,GAINES ELEMENTARY SCHOOL,CLARKE COUNTY,GAINES ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6290205,PERFECT,100
2017-18,CLARKE COUNTY,GAINES ELEMENTARY SCHOOL,CLARKE COUNTY,GAINES ELEMENTARY SCHOOL,Teachers,Total,56,34,61,6290205,PERFECT,100
2017-18,CLARKE COUNTY,HILSMAN MIDDLE SCHOOL,CLARKE COUNTY,HILSMAN MIDDLE SCHOOL,Leaders,Not Applicable,2,1,50,6295058,PERFECT,100
2017-18,CLARKE COUNTY,HILSMAN MIDDLE SCHOOL,CLARKE COUNTY,HILSMAN MIDDLE SCHOOL,Teachers,Total,68,35,51,6295058,PERFECT,100
2017-18,CLARKE COUNTY,HOWARD B. STROUD ELEMENTARY SCHOOL,CLARKE COUNTY,HOWARD B. STROUD ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6290291,PERFECT,100
2017-18,CLARKE COUNTY,HOWARD B. STROUD ELEMENTARY SCHOOL,CLARKE COUNTY,HOWARD B. STROUD ELEMENTARY SCHOOL,Teachers,Total,50,25,50,6290291,PERFECT,100
2017-18,CLARKE COUNTY,JUDIA JACKSON HARRIS ELEMENTARY,CLARKE COUNTY,JUDIA JACKSON HARRIS ELEMENTARY,Leaders,Not Applicable,2,0.5,25,6290112,PERFECT,100
2017-18,CLARKE COUNTY,JUDIA JACKSON HARRIS ELEMENTARY,CLARKE COUNTY,JUDIA JACKSON HARRIS ELEMENTARY,Teachers,Total,55,28,51,6290112,PERFECT,100
2017-18,CLARKE COUNTY,OGLETHORPE AVENUE ELEMENTARY SCHOOL,CLARKE COUNTY,OGLETHORPE AVENUE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6294060,PERFECT,100
2017-18,CLARKE COUNTY,OGLETHORPE AVENUE ELEMENTARY SCHOOL,CLARKE COUNTY,OGLETHORPE AVENUE ELEMENTARY SCHOOL,Teachers,Total,68,34,50,6294060,PERFECT,100
2017-18,CLARKE COUNTY,TIMOTHY ELEMENTARY SCHOOL,CLARKE COUNTY,TIMOTHY ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6290178,PERFECT,100
2017-18,CLARKE COUNTY,TIMOTHY ELEMENTARY SCHOOL,CLARKE COUNTY,TIMOTHY ELEMENTARY SCHOOL,Teachers,Total,55.5,22.5,41,6290178,PERFECT,100
2017-18,CLARKE COUNTY,WHIT DAVIS ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,WHIT DAVIS ROAD ELEMENTARY SCHOOL,Leaders,Not Applicable,2,2,100,6290391,PERFECT,100
2017-18,CLARKE COUNTY,WHIT DAVIS ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,WHIT DAVIS ROAD ELEMENTARY SCHOOL,Teachers,Total,57,28,49,6290391,PERFECT,100
2017-18,CLARKE COUNTY,WHITEHEAD ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,WHITEHEAD ROAD ELEMENTARY SCHOOL,Leaders,Not Applicable,3,2,67,6291062,PERFECT,100
2017-18,CLARKE COUNTY,WHITEHEAD ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,WHITEHEAD ROAD ELEMENTARY SCHOOL,Teachers,Total,60,17,28,6291062,PERFECT,100
2017-18,CLARKE COUNTY,WINTERVILLE ELEMENTARY SCHOOL,CLARKE COUNTY,WINTERVILLE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6292062,PERFECT,100
2017-18,CLARKE COUNTY,WINTERVILLE ELEMENTARY SCHOOL,CLARKE COUNTY,WINTERVILLE ELEMENTARY SCHOOL,Teachers,Total,46,26,57,6292062,PERFECT,100
2017-18,CLAY COUNTY,CLAY COUNTY ELEMENTARY,CLAY COUNTY,CLAY COUNTY ELEMENTARY,Leaders,High Poverty,1.5,0.5,33,6300204,PERFECT,100
2017-18,CLAY COUNTY,CLAY COUNTY ELEMENTARY,CLAY COUNTY,CLAY COUNTY ELEMENTARY,Teachers,High Poverty,14.6,6,41,6300204,PERFECT,100
2017-18,CLAY COUNTY,CLAY COUNTY ELEMENTARY,CLAY COUNTY,CLAY COUNTY ELEMENTARY,Teachers,Total,14.6,6,41,6300204,PERFECT,100
2017-18,CLAY COUNTY,CLAY COUNTY MIDDLE SCHOOL,CLAY COUNTY,CLAY COUNTY MIDDLE SCHOOL,Leaders,High Poverty,1.5,0.5,33,6300104,PERFECT,100
2017-18,CLAY COUNTY,CLAY COUNTY MIDDLE SCHOOL,CLAY COUNTY,CLAY COUNTY MIDDLE SCHOOL,Teachers,High Poverty,13.3,9,68,6300104,PERFECT,100
2017-18,CLAY COUNTY,CLAY COUNTY MIDDLE SCHOOL,CLAY COUNTY,CLAY COUNTY MIDDLE SCHOOL,Teachers,Total,13.3,9,68,6300104,PERFECT,100
2017-18,CLAYTON COUNTY,ADAMSON MIDDLE SCHOOL,CLAYTON COUNTY,ADAMSON MIDDLE SCHOOL,Leaders,High Poverty,3,2,67,6310177,PERFECT,100
2017-18,CLAYTON COUNTY,ADAMSON MIDDLE SCHOOL,CLAYTON COUNTY,ADAMSON MIDDLE SCHOOL,Teachers,High Poverty,66.5,43,65,6310177,PERFECT,100
2017-18,CLAYTON COUNTY,ADAMSON MIDDLE SCHOOL,CLAYTON COUNTY,ADAMSON MIDDLE SCHOOL,Teachers,Total,66.5,43,65,6310177,PERFECT,100
2017-18,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,Leaders,High Poverty,2,0,0,6311050,PERFECT,100
2017-18,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,Teachers,High Poverty,64.5,51,79,6311050,PERFECT,100
2017-18,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,Teachers,Total,64.5,51,79,6311050,PERFECT,100
2017-18,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,6311550,PERFECT,100
2017-18,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,Teachers,High Poverty,64.5,37,57,6311550,PERFECT,100
2017-18,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,Teachers,Total,64.5,37,57,6311550,PERFECT,100
2017-18,CLAYTON COUNTY,BABB MIDDLE SCHOOL,CLAYTON COUNTY,BABB MIDDLE SCHOOL,Leaders,High Poverty,3,1,33,6313050,PERFECT,100
2017-18,CLAYTON COUNTY,BABB MIDDLE SCHOOL,CLAYTON COUNTY,BABB MIDDLE SCHOOL,Teachers,High Poverty,103,68,66,6313050,PERFECT,100
2017-18,CLAYTON COUNTY,BABB MIDDLE SCHOOL,CLAYTON COUNTY,BABB MIDDLE SCHOOL,Teachers,Total,103,68,66,6313050,PERFECT,100
2017-18,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,6310175,PERFECT,100
2017-18,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,Teachers,High Poverty,89.5,53,59,6310175,PERFECT,100
2017-18,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,Teachers,Total,89.5,53,59,6310175,PERFECT,100
2017-18,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,Leaders,High Poverty,2,0,0,6310103,PERFECT,100
2017-18,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,Teachers,High Poverty,96,64,67,6310103,PERFECT,100
2017-18,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,Teachers,Total,96,64,67,6310103,PERFECT,100
2017-18,CLAYTON COUNTY,CHARLES R. DREW HIGH SCHOOL,CLAYTON COUNTY,CHARLES R. DREW HIGH SCHOOL,Leaders,High Poverty,5,2,40,6310115,PERFECT,100
2017-18,CLAYTON COUNTY,CHARLES R. DREW HIGH SCHOOL,CLAYTON COUNTY,CHARLES R. DREW HIGH SCHOOL,Teachers,High Poverty,160,120,75,6310115,PERFECT,100
2017-18,CLAYTON COUNTY,CHARLES R. DREW HIGH SCHOOL,CLAYTON COUNTY,CHARLES R. DREW HIGH SCHOOL,Teachers,Total,160,120,75,6310115,PERFECT,100
2017-18,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,Leaders,High Poverty,3,1,33,6314050,PERFECT,100
2017-18,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,Teachers,High Poverty,125.5,96,76,6314050,PERFECT,100
2017-18,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,Teachers,Total,125.5,96,76,6314050,PERFECT,100
2017-18,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,6311052,PERFECT,100
2017-18,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,Teachers,High Poverty,75,54,72,6311052,PERFECT,100
2017-18,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,Teachers,Total,75,54,72,6311052,PERFECT,100
2017-18,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,Leaders,High Poverty,2,0.5,25,6315052,PERFECT,100
2017-18,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,Teachers,High Poverty,66.5,48,72,6315052,PERFECT,100
2017-18,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,Teachers,Total,66.5,48,72,6315052,PERFECT,100
2017-18,CLAYTON COUNTY,ELITE SCHOLARS ACADEMY SCHOOL,CLAYTON COUNTY,ELITE SCHOLARS ACADEMY SCHOOL,Leaders,High Poverty,3,1,33,6310114,PERFECT,100
2017-18,CLAYTON COUNTY,ELITE SCHOLARS ACADEMY SCHOOL,CLAYTON COUNTY,ELITE SCHOLARS ACADEMY SCHOOL,Teachers,High Poverty,42,19,45,6310114,PERFECT,100
2017-18,CLAYTON COUNTY,ELITE SCHOLARS ACADEMY SCHOOL,CLAYTON COUNTY,ELITE SCHOLARS ACADEMY SCHOOL,Teachers,Total,42,19,45,6310114,PERFECT,100
2017-18,CLAYTON COUNTY,FOREST PARK HIGH SCHOOL,CLAYTON COUNTY,FOREST PARK HIGH SCHOOL,Leaders,High Poverty,5,1,20,6311054,PERFECT,100
2017-18,CLAYTON COUNTY,FOREST PARK HIGH SCHOOL,CLAYTON COUNTY,FOREST PARK HIGH SCHOOL,Teachers,High Poverty,198,148,75,6311054,PERFECT,100
2017-18,CLAYTON COUNTY,FOREST PARK HIGH SCHOOL,CLAYTON COUNTY,FOREST PARK HIGH SCHOOL,Teachers,Total,198,148,75,6311054,PERFECT,100
