LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Franklin County,Lavonia Elementary School,Teachers,Total,40.0,3.6,9,6595050,Lavonia Elementary School,100
2017-18,Franklin County,Royston Elementary School,Teachers,Total,40.0,2.6,7,6591052,Royston Elementary School,100
2017-18,Fulton County,Abbotts Hill Elementary School,Teachers,Low Poverty,53.1,8.1,15,6600101,Abbotts Hill Elementary School,100
2017-18,Fulton County,Abbotts Hill Elementary School,Teachers,Total,53.1,8.1,15,6600101,Abbotts Hill Elementary School,100
2017-18,Fulton County,Alpharetta Elementary School,Teachers,Low Poverty,52.1,9.4,18,6601050,Alpharetta Elementary School,100
2017-18,Fulton County,Alpharetta Elementary School,Teachers,Total,52.1,9.4,18,6601050,Alpharetta Elementary School,100
2017-18,Fulton County,Alpharetta High School,Teachers,Low Poverty,290.8,45.7,16,6600205,Alpharetta High School,100
2017-18,Fulton County,Alpharetta High School,Teachers,Total,290.8,45.7,16,6600205,Alpharetta High School,100
2017-18,Fulton County,Amana Academy School,Teachers,Total,56.8,30.6,54,6600406,Amana Academy School,100
2017-18,Fulton County,Asa Hilliard Elementary School,Teachers,High Poverty,61.2,14.1,23,6605060,Asa Hilliard Elementary School,100
2017-18,Fulton County,Asa Hilliard Elementary School,Teachers,Total,61.2,14.1,23,6605060,Asa Hilliard Elementary School,100
2017-18,Fulton County,Autrey Mill Middle School,Teachers,Low Poverty,128.6,13.8,11,6600305,Autrey Mill Middle School,100
2017-18,Fulton County,Autrey Mill Middle School,Teachers,Total,128.6,13.8,11,6600305,Autrey Mill Middle School,100
2017-18,Fulton County,Banneker High School,Teachers,High Poverty,190.6,55.7,29,6600176,Banneker High School,100
2017-18,Fulton County,Banneker High School,Teachers,Total,190.6,55.7,29,6600176,Banneker High School,100
2017-18,Fulton County,Barnwell Elementary School,Teachers,Low Poverty,64.7,6.3,10,6600187,Barnwell Elementary School,100
2017-18,Fulton County,Barnwell Elementary School,Teachers,Total,64.7,6.3,10,6600187,Barnwell Elementary School,100
2017-18,Fulton County,Bear Creek Middle School,Teachers,Total,123.1,26.2,21,6070114,Bear Creek Middle School,100
2017-18,Fulton County,Bethune Elementary School,Teachers,High Poverty,55.7,8.3,15,6602058,Bethune Elementary School,100
2017-18,Fulton County,Bethune Elementary School,Teachers,Total,55.7,8.3,15,6602058,Bethune Elementary School,100
2017-18,Fulton County,Birmingham Falls Elementary School,Teachers,Low Poverty,50.2,2.1,4,6601210,Birmingham Falls Elementary School,100
2017-18,Fulton County,Birmingham Falls Elementary School,Teachers,Total,50.2,2.1,4,6601210,Birmingham Falls Elementary School,100
2017-18,Fulton County,Brookview Elementary School,Teachers,High Poverty,39.4,2.8,7,6602550,Brookview Elementary School,100
2017-18,Fulton County,Brookview Elementary School,Teachers,Total,39.4,2.8,7,6602550,Brookview Elementary School,100
2017-18,Fulton County,Cambridge High School,Teachers,Low Poverty,272.4,40.8,15,6600119,Cambridge High School,100
2017-18,Fulton County,Cambridge High School,Teachers,Total,272.4,40.8,15,6600119,Cambridge High School,100
2017-18,Fulton County,Camp Creek Middle School,Teachers,High Poverty,71.3,17.9,25,6600186,Camp Creek Middle School,100
2017-18,Fulton County,Camp Creek Middle School,Teachers,Total,71.3,17.9,25,6600186,Camp Creek Middle School,100
2017-18,Fulton County,Campbell Elementary School,Teachers,High Poverty,67.2,11.6,17,6602070,Campbell Elementary School,100
2017-18,Fulton County,Campbell Elementary School,Teachers,Total,67.2,11.6,17,6602070,Campbell Elementary School,100
2017-18,Fulton County,Centennial High School,Teachers,Low Poverty,219.2,35.1,16,6600198,Centennial High School,100
2017-18,Fulton County,Centennial High School,Teachers,Total,219.2,35.1,16,6600198,Centennial High School,100
2017-18,Fulton County,Chattahoochee High School,Teachers,Low Poverty,215.0,41.4,19,6600392,Chattahoochee High School,100
2017-18,Fulton County,Chattahoochee High School,Teachers,Total,215.0,41.4,19,6600392,Chattahoochee High School,100
2017-18,Fulton County,Chattahoochee Hills Charter School,Teachers,Low Poverty,44.0,24.8,56,6600215,Chattahoochee Hills Charter School,100
2017-18,Fulton County,Chattahoochee Hills Charter School,Teachers,Total,44.0,24.8,56,6600215,Chattahoochee Hills Charter School,100
2017-18,Fulton County,Cliftondale Elementary School,Teachers,Total,50.1,8.1,16,6601010,Cliftondale Elementary School,100
2017-18,Fulton County,Cogburn Woods Elementary School,Teachers,Low Poverty,65.5,6.6,10,6600303,Cogburn Woods Elementary School ,100
2017-18,Fulton County,Cogburn Woods Elementary School,Teachers,Total,65.5,6.6,10,6600303,Cogburn Woods Elementary School ,100
2017-18,Fulton County,College Park Elementary,Teachers,High Poverty,67.9,16.5,24,6601315,College Park Elementary,100
2017-18,Fulton County,College Park Elementary,Teachers,Total,67.9,16.5,24,6601315,College Park Elementary,100
2017-18,Fulton County,Conley Hills Elementary School,Teachers,High Poverty,64.5,16.9,26,6605052,Conley Hills Elementary School,100
2017-18,Fulton County,Conley Hills Elementary School,Teachers,Total,64.5,16.9,26,6605052,Conley Hills Elementary School,100
2017-18,Fulton County,Crabapple Crossing Elementary School,Teachers,Low Poverty,54.7,3.4,6,6600193,Crabapple Crossing Elementary School,100
2017-18,Fulton County,Crabapple Crossing Elementary School,Teachers,Total,54.7,3.4,6,6600193,Crabapple Crossing Elementary School,100
2017-18,Fulton County,Crabapple Middle School,Teachers,Low Poverty,91.5,11.8,13,6600184,Crabapple Middle School,100
2017-18,Fulton County,Crabapple Middle School,Teachers,Total,91.5,11.8,13,6600184,Crabapple Middle School,100
2017-18,Fulton County,Creek View Elementary School,Teachers,Low Poverty,66.3,2.0,3,6600102,Creek View Elementary School,100
2017-18,Fulton County,Creek View Elementary School,Teachers,Total,66.3,2.0,3,6600102,Creek View Elementary School,100
2017-18,Fulton County,Creekside High School,Teachers,Total,172.6,47.2,27,6600291,Creekside High School,100
2017-18,Fulton County,Dolvin Elementary School,Teachers,Low Poverty,67.1,11.4,17,6600180,Dolvin Elementary School,100
2017-18,Fulton County,Dolvin Elementary School,Teachers,Total,67.1,11.4,17,6600180,Dolvin Elementary School,100
2017-18,Fulton County,Dunwoody Springs Elementary School,Teachers,Total,49.1,6.2,13,6600207,Dunwoody Springs Elementary School,100
2017-18,Fulton County,E. C. West Elementary School,Teachers,Total,58.7,5.8,10,6604069,E. C. West Elementary School,100
2017-18,Fulton County,Elkins Pointe Middle School,Teachers,Low Poverty,105.9,26.4,25,6600302,Elkins Pointe Middle School,100
2017-18,Fulton County,Elkins Pointe Middle School,Teachers,Total,105.9,26.4,25,6600302,Elkins Pointe Middle School,100
2017-18,Fulton County,Feldwood Elementary School,Teachers,High Poverty,65.7,10.2,16,6600114,Feldwood Elementary School,100
2017-18,Fulton County,Feldwood Elementary School,Teachers,Total,65.7,10.2,16,6600114,Feldwood Elementary School,100
2017-18,Fulton County,Findley Oaks Elementary School,Teachers,Low Poverty,52.7,5.0,9,6600295,Findley Oaks Elementary School,100
2017-18,Fulton County,Findley Oaks Elementary School,Teachers,Total,52.7,5.0,9,6600295,Findley Oaks Elementary School,100
2017-18,Fulton County,Fulton Academy of Science and Technology,Teachers,Low Poverty,43.0,22.3,52,6601319,Fulton Academy of Science and Technology,100
2017-18,Fulton County,Fulton Academy of Science and Technology,Teachers,Total,43.0,22.3,52,6601319,Fulton Academy of Science and Technology,100
2017-18,Fulton County,Fulton County- All Schools,Teachers,High Poverty,1653.8,277.3,17,6910205,Long County High School,78
2017-18,Fulton County,Fulton County- All Schools,Teachers,Low Poverty,3579.8,443.9,12,6910205,Long County High School,78
2017-18,Fulton County,Fulton County- All Schools,Teachers,Total,6949.3,1015.3,15,6910205,Long County High School,78
2017-18,Fulton County,Georgia Baptist Children's Home and Family Ministries,Teachers,High Poverty,14.0,3.7,26,6600307,Georgia Baptist Children's Home and Family Ministries,100
2017-18,Fulton County,Georgia Baptist Children's Home and Family Ministries,Teachers,Total,14.0,3.7,26,6600307,Georgia Baptist Children's Home and Family Ministries,100
2017-18,Fulton County,Gullatt Elementary School,Teachers,High Poverty,56.5,11.2,20,6600276,Gullatt Elementary School,100
2017-18,Fulton County,Gullatt Elementary School,Teachers,Total,56.5,11.2,20,6600276,Gullatt Elementary School,100
2017-18,Fulton County,Hamilton E. Holmes Elementary,Teachers,High Poverty,55.5,12.4,22,6600501,Hamilton E. Holmes Elementary,100
2017-18,Fulton County,Hamilton E. Holmes Elementary,Teachers,Total,55.5,12.4,22,6600501,Hamilton E. Holmes Elementary,100
2017-18,Fulton County,Hapeville Charter Career Academy,Teachers,Total,58.5,18.5,32,6600118,Hapeville Charter Career Academy,100
2017-18,Fulton County,Hapeville Charter Middle School,Teachers,Total,30.5,17.8,58,6600605,Hapeville Charter Middle School,100
2017-18,Fulton County,Hapeville Elementary School,Teachers,High Poverty,59.3,3.2,5,6600192,Hapeville Elementary School,100
2017-18,Fulton County,Hapeville Elementary School,Teachers,Total,59.3,3.2,5,6600192,Hapeville Elementary School,100
2017-18,Fulton County,Haynes Bridge Middle School,Teachers,Low Poverty,81.2,11.2,14,6600384,Haynes Bridge Middle School,100
2017-18,Fulton County,Haynes Bridge Middle School,Teachers,Total,81.2,11.2,14,6600384,Haynes Bridge Middle School,100
2017-18,Fulton County,Heards Ferry Elementary School,Teachers,Low Poverty,52.4,5.5,11,6603056,Heards Ferry Elementary School,100
2017-18,Fulton County,Heards Ferry Elementary School,Teachers,Total,52.4,5.5,11,6603056,Heards Ferry Elementary School,100
2017-18,Fulton County,Hembree Springs Elementary School,Teachers,Low Poverty,66.2,2.4,4,6600103,Hembree Springs Elementary School,100
2017-18,Fulton County,Hembree Springs Elementary School,Teachers,Total,66.2,2.4,4,6600103,Hembree Springs Elementary School,100
2017-18,Fulton County,Heritage Elementary School,Teachers,High Poverty,47.7,5.9,12,6110605,Heritage Elementary School,100
2017-18,Fulton County,Heritage Elementary School,Teachers,Total,47.7,5.9,12,6110605,Heritage Elementary School,100
2017-18,Fulton County,High Point Elementary School,Teachers,Total,54.5,3.3,6,6604056,High Point Elementary School,100
2017-18,Fulton County,Hillside Elementary School,Teachers,Low Poverty,47.1,4.6,10,6600202,Hillside Elementary School,100
2017-18,Fulton County,Hillside Elementary School,Teachers,Total,47.1,4.6,10,6600202,Hillside Elementary School,100
2017-18,Fulton County,Holcomb Bridge Middle School,Teachers,Total,92.3,23.1,25,6600284,Holcomb Bridge Middle School,100
2017-18,Fulton County,Hopewell Middle School,Teachers,Low Poverty,152.5,18.7,12,6600105,Hopewell Middle School,100
2017-18,Fulton County,Hopewell Middle School,Teachers,Total,152.5,18.7,12,6600105,Hopewell Middle School,100
2017-18,Fulton County,Independence High School,Teachers,Total,35.6,1.8,5,6600386,Independence High School,100
2017-18,Fulton County,Ison Springs Elementary School,Teachers,Total,49.7,6.0,12,6601310,Ison Springs Elementary School,100
2017-18,Fulton County,Jackson Elementary School,Teachers,Total,56.8,4.9,9,6180111,Jackson Elementary School,100
2017-18,Fulton County,Johns Creek High School,Teachers,Low Poverty,289.9,28.6,10,6600910,Johns Creek High School,100
2017-18,Fulton County,Johns Creek High School,Teachers,Total,289.9,28.6,10,6600910,Johns Creek High School,100
2017-18,Fulton County,KIPP South Fulton Academy School,Teachers,Total,24.0,7.9,33,6600204,KIPP South Fulton Academy School,100
2017-18,Fulton County,Lake Forest Elementary,Teachers,High Poverty,83.0,4.2,5,6600909,Lake Forest Elementary,100
2017-18,Fulton County,Lake Forest Elementary,Teachers,Total,83.0,4.2,5,6600909,Lake Forest Elementary,100
2017-18,Fulton County,Lake Windward Elementary School,Teachers,Low Poverty,64.7,4.4,7,6600190,Lake Windward Elementary School,100
2017-18,Fulton County,Lake Windward Elementary School,Teachers,Total,64.7,4.4,7,6600190,Lake Windward Elementary School,100
2017-18,Fulton County,Langston Hughes High School,Teachers,Total,177.9,39.9,22,6601110,Langston Hughes High School,100
2017-18,Fulton County,Latin College Prep,Teachers,Total,21.0,6.8,32,6601313,Latin College Prep,100
2017-18,Fulton County,Latin Grammar School,Teachers,Total,21.0,2.0,10,6601312,Latin Grammar School,100
2017-18,Fulton County,Lee Elementary School,Teachers,High Poverty,37.8,1.8,5,6080107,Euharlee Elementary School,100
2017-18,Fulton County,Lee Elementary School,Teachers,Total,37.8,1.8,5,6080107,Euharlee Elementary School,100
2017-18,Fulton County,Liberty Point Elementary School,Teachers,High Poverty,62.9,8.9,14,6600503,Liberty Point Elementary School,100
2017-18,Fulton County,Liberty Point Elementary School,Teachers,Total,62.9,8.9,14,6600503,Liberty Point Elementary School,100
2017-18,Fulton County,Main Street Charter Academy,Teachers,Total,52.0,25.3,49,6600116,Main Street Charter Academy,100
2017-18,Fulton County,Manning Oaks Elementary School,Teachers,Low Poverty,74.8,5.1,7,6600299,Manning Oaks Elementary School ,100
2017-18,Fulton County,Manning Oaks Elementary School,Teachers,Total,74.8,5.1,7,6600299,Manning Oaks Elementary School ,100
2017-18,Fulton County,McClarin High School,Teachers,High Poverty,25.8,5.6,22,6600383,McClarin High School,100
2017-18,Fulton County,McClarin High School,Teachers,Total,25.8,5.6,22,6600383,McClarin High School,100
2017-18,Fulton County,McNair Middle School,Teachers,High Poverty,73.7,18.3,25,6441057,McNair Middle School,100
2017-18,Fulton County,McNair Middle School,Teachers,Total,73.7,18.3,25,6441057,McNair Middle School,100
2017-18,Fulton County,Medlock Bridge Elementary School,Teachers,Low Poverty,52.8,5.7,11,6600491,Medlock Bridge Elementary School,100
2017-18,Fulton County,Medlock Bridge Elementary School,Teachers,Total,52.8,5.7,11,6600491,Medlock Bridge Elementary School,100
2017-18,Fulton County,Milton High School,Teachers,Low Poverty,287.1,36.5,13,6600106,Milton High School,100
2017-18,Fulton County,Milton High School,Teachers,Total,287.1,36.5,13,6600106,Milton High School,100
2017-18,Fulton County,Mimosa Elementary School,Teachers,Total,82.5,7.7,9,6604060,Mimosa Elementary School,100
2017-18,Fulton County,Mountain Park Elementary School,Teachers,Low Poverty,58.9,4.0,7,6600373,Mountain Park Elementary School,100
2017-18,Fulton County,Mountain Park Elementary School,Teachers,Total,58.9,4.0,7,6600373,Mountain Park Elementary School,100
2017-18,Fulton County,New Prospect Elementary School,Teachers,Low Poverty,44.6,3.5,8,6600195,New Prospect Elementary School,100
2017-18,Fulton County,New Prospect Elementary School,Teachers,Total,44.6,3.5,8,6600195,New Prospect Elementary School,100
2017-18,Fulton County,Nolan Elementary School,Teachers,High Poverty,58.3,7.4,13,6600275,Nolan Elementary School,100
2017-18,Fulton County,Nolan Elementary School,Teachers,Total,58.3,7.4,13,6600275,Nolan Elementary School,100
2017-18,Fulton County,North Springs High School,Teachers,Total,187.9,19.5,10,6604062,North Springs High School,100
2017-18,Fulton County,Northview High School,Teachers,Low Poverty,245.7,29.1,12,6600203,Northview High School,100
2017-18,Fulton County,Northview High School,Teachers,Total,245.7,29.1,12,6600203,Northview High School,100
2017-18,Fulton County,Northwestern Middle School,Teachers,Low Poverty,145.0,18.2,13,6600597,Northwestern Middle School,100
2017-18,Fulton County,Northwestern Middle School,Teachers,Total,145.0,18.2,13,6600597,Northwestern Middle School,100
2017-18,Fulton County,Northwood Elementary School,Teachers,Low Poverty,51.2,3.9,8,6600197,Northwood Elementary School,100
2017-18,Fulton County,Northwood Elementary School,Teachers,Total,51.2,3.9,8,6600197,Northwood Elementary School,100
2017-18,Fulton County,Oakley Elementary School,Teachers,High Poverty,54.5,8.8,16,6600206,Oakley Elementary School,100
2017-18,Fulton County,Oakley Elementary School,Teachers,Total,54.5,8.8,16,6600206,Oakley Elementary School,100
2017-18,Fulton County,Ocee Elementary School,Teachers,Low Poverty,52.0,6.1,12,6600701,Ocee Elementary School,100
2017-18,Fulton County,Ocee Elementary School,Teachers,Total,52.0,6.1,12,6600701,Ocee Elementary School,100
2017-18,Fulton County,Palmetto Elementary School,Teachers,High Poverty,42.4,5.3,12,6600292,Palmetto Elementary School,100
2017-18,Fulton County,Palmetto Elementary School,Teachers,Total,42.4,5.3,12,6600292,Palmetto Elementary School,100
2017-18,Fulton County,Parklane Elementary School,Teachers,High Poverty,45.2,4.2,9,6111305,Lane Elementary School,100
2017-18,Fulton County,Parklane Elementary School,Teachers,Total,45.2,4.2,9,6111305,Lane Elementary School,100
2017-18,Fulton County,Paul D. West Middle School,Teachers,High Poverty,84.3,24.8,29,6600803,Paul D. West Middle School,100
2017-18,Fulton County,Paul D. West Middle School,Teachers,Total,84.3,24.8,29,6600803,Paul D. West Middle School,100
